,entropy,mean_intensity,std_deviation,fractal_dimension,skewness,kurtosis,uniformity,relative_smoothness
2023-01-01 00:00:00,4.434893591824399,121.19730854034424,79.52848495889495,1.2802841178102902,-0.8502525849054793,-1.243855058148043,0.09686676756246015,0.9998419167260528
2023-01-01 01:30:00,4.438163152993846,121.16879463195801,79.54132921762174,1.2857721234230859,-0.849330774457543,-1.2452850687189163,0.09691773630765965,0.9998419677681388
2023-01-01 03:00:00,4.433935939331564,121.14730548858643,79.55031743568878,1.2769832688567564,-0.8487884572185832,-1.2463335260381367,0.09708953418885358,0.9998420034719185
2023-01-01 04:30:00,4.430509264237188,121.12570476531982,79.55783757652547,1.282506343848785,-0.8482366959774067,-1.247386232192373,0.09720232440486143,0.9998420333347792
2023-01-01 06:00:00,4.423565238983962,121.10800361633301,79.56225613822903,1.2794083319054363,-0.8479598237856021,-1.2482635193137521,0.0974604293332959,0.9998420508771634
2023-01-01 07:30:00,4.4165980577986685,121.10101699829102,79.55921506056427,1.2834974864837636,-0.8480602305597835,-1.2483868878745183,0.09758574589250202,0.9998420388039208
2023-01-01 09:00:00,4.416964084046169,121.10492134094238,79.55754161864142,1.2821314685270273,-0.8481453295722221,-1.2481853407683117,0.09752026192654739,0.9998420321596755
2023-01-01 10:30:00,4.421648055211787,121.11619758605957,79.55167767953536,1.2766277621739313,-0.8484424605727166,-1.2475186518168606,0.09736840510959155,0.9998420088741431
2023-01-01 12:00:00,4.433256219752234,121.12910175323486,79.5454321673033,1.280448935252228,-0.8486214744114009,-1.2467223310153606,0.09707234433699341,0.9998419840677326
2023-01-01 13:30:00,4.444173336599741,121.15589618682861,79.53708993155404,1.2814802580542684,-0.8490858974658676,-1.2454130872398435,0.09666670658225485,0.9998419509242787
2023-01-01 15:00:00,4.435728124024959,121.1821985244751,79.52320240219684,1.2842806700512488,-0.8501091750750807,-1.2440154515848718,0.09683065171520866,0.9998418957264066
2023-01-01 16:30:00,4.426990425175918,121.20415306091309,79.51304516409303,1.284850160701245,-0.8509434630996882,-1.2428687264303144,0.09710575215831341,0.9998418553367739
2023-01-01 18:00:00,4.419373129392974,121.22322750091553,79.50137614561994,1.2811515570803251,-0.851799430037957,-1.2418407854197138,0.09717856753923115,0.999841808916534
2023-01-01 19:30:00,4.418031254528685,121.22901439666748,79.49755383999803,1.2808538195915757,-0.8520390585016236,-1.2414394591874387,0.09729614685966226,0.9998417937066687
2023-01-01 21:00:00,4.419855499710996,121.2271032333374,79.49733264078053,1.2799462258548318,-0.8520282992123159,-1.241546945164503,0.09716280098473362,0.9998417928263972
2023-01-01 22:30:00,4.4260655686698085,121.21768474578857,79.50298014937648,1.2825003267716162,-0.8515664800088053,-1.2419800095369786,0.09705696207129222,0.999841815298594
2023-01-02 00:00:00,4.434042319922386,121.1974744796753,79.5123578822314,1.2823028866962114,-0.850763129417773,-1.2429362116504155,0.09683301550103351,0.999841852603281
2023-01-02 01:30:00,4.4282872898800525,121.16436290740967,79.52087935215016,1.2812112378731118,-0.850099147157726,-1.2443944143148222,0.09707450720998168,0.9998418864903058
2023-01-02 03:00:00,4.428145521154071,121.14217567443848,79.53104426788583,1.2809919236861909,-0.8494049298209786,-1.245506913765522,0.09715820635938144,0.9998419268985204
2023-01-02 04:30:00,4.420867487925109,121.12404537200928,79.53594623659177,1.2812057044753902,-0.8491098884939773,-1.246380343093185,0.09735127187741455,0.9998419463796
2023-01-02 06:00:00,4.415763351316472,121.10688591003418,79.54097678094902,1.2777609378764514,-0.8487339662796826,-1.2471911809093255,0.09752277527695696,0.9998419663679127
2023-01-02 07:30:00,4.412106435642691,121.09452247619629,79.54226627160067,1.283075133044704,-0.8485883478725483,-1.2476691222321266,0.09765902079561783,0.999841971490951
2023-01-02 09:00:00,4.40866027201352,121.10464572906494,79.5377127868549,1.2770908731727895,-0.8489416994115725,-1.247127762015459,0.09760095612546138,0.9998419533992244
2023-01-02 10:30:00,4.418701881868147,121.11019039154053,79.53379597227173,1.2810661357462314,-0.8490014504783366,-1.2467327352470723,0.09733577464612608,0.9998419378346053
2023-01-02 12:00:00,4.423370179865412,121.1275224685669,79.52555026978416,1.2791389195130798,-0.8494851473914085,-1.2457327011581796,0.09726218562536815,0.9998419050603561
2023-01-02 13:30:00,4.431821293828567,121.1515474319458,79.51501628172221,1.2825566861634747,-0.8500312551372479,-1.2444389531151638,0.09695287670729158,0.9998418631760122
2023-01-02 21:00:00,4.415055192893396,121.21678733825684,79.47481760815779,1.2780428462975595,-0.8527522506574491,-1.2406496807755814,0.09724360997824988,0.9998417031884363
2023-01-02 22:30:00,4.422236507749366,121.20887756347656,79.48106936702816,1.2834007659769873,-0.8523028618362497,-1.2410656398517836,0.0970015858692932,0.9998417280858857
2023-01-03 00:00:00,4.419050531531913,121.1874132156372,79.48832773566858,1.2827098688665302,-0.8517727660831604,-1.2421399504581925,0.09707933855315787,0.9998417569847617
2023-01-03 01:30:00,4.420308762157644,121.15648555755615,79.4986107408207,1.2825584140455717,-0.8509726941036182,-1.2435051951027434,0.09726046059404325,0.9998417979125485
2023-01-03 03:00:00,4.417054214829147,121.136549949646,79.50853776592423,1.276374858979745,-0.8504105568344213,-1.2445649635023628,0.09733563156260061,0.9998418374084245
2023-01-03 04:30:00,4.413173356270132,121.11434650421143,79.51223707930619,1.2794748251238846,-0.8499981783917979,-1.2455364722691482,0.09745862130148453,0.99984185212281
2023-01-03 06:00:00,4.408237217246903,121.10039234161377,79.51967008513739,1.2804136096019685,-0.8496266889676534,-1.2463835413780624,0.09754081664323166,0.99984188168212
2023-01-03 07:30:00,4.4020821144256805,121.0887680053711,79.51747307288649,1.2769841524759744,-0.8496369282660823,-1.2467926875367987,0.097681336765163,0.9998418729459835
2023-01-03 09:00:00,4.399022308923364,121.0919942855835,79.51222575820738,1.28354421995687,-0.8498850633799285,-1.2464436185626302,0.0977945119211654,0.9998418520777823
2023-01-03 10:30:00,4.404881918651327,121.09963989257812,79.50927585267739,1.2782346966327816,-0.8500529185506716,-1.2460393817328481,0.09760285705124261,0.9998418403444017
2023-01-03 12:00:00,4.41554171586011,121.11605453491211,79.50263094052401,1.280599460931297,-0.8503410606910956,-1.245134606947319,0.09730833125104255,0.9998418139091838
2023-01-03 13:30:00,4.419685517193012,121.14373111724854,79.49502424858726,1.283028788857126,-0.850972784177155,-1.243894698735254,0.09703681629980565,0.9998417836396153
2023-01-03 15:00:00,4.418927193818917,121.16890239715576,79.48137826493388,1.2821795342894446,-0.8518439636561463,-1.2424949627457222,0.09705335219950939,0.9998417293159104
2023-01-03 16:30:00,4.408418802862726,121.1896162033081,79.46692770994832,1.2817219588620432,-0.8528197213236728,-1.241235367147972,0.0972757886393083,0.9998416717587583
2023-01-03 18:00:00,4.400249872529087,121.20827674865723,79.45843333052817,1.2816707682268547,-0.85357931610844,-1.2402510874977521,0.09758021020570595,0.9998416379106444
2023-01-03 19:30:00,4.39828616579228,121.2160005569458,79.45173268037799,1.2826350111136038,-0.8539596224750428,-1.2397193607083834,0.09752553968792199,0.9998416112024634
2023-01-03 21:00:00,4.404287703554728,121.21137237548828,79.45328667654324,1.2828985969891025,-0.8537271021583901,-1.2399148292873696,0.09733638060970407,0.9998416173971523
2023-01-03 22:30:00,4.408822161458123,121.20070934295654,79.45824764643261,1.2791067912563188,-0.8533001551267395,-1.2403827234529594,0.09724214787456731,0.9998416371706155
2023-01-04 00:00:00,4.415880214291868,121.17754173278809,79.4686032068681,1.2828081675869034,-0.8524614954959328,-1.2415463620995717,0.09708977317495737,0.99984167843394
2023-01-04 01:30:00,4.414443940779863,121.15383434295654,79.47885966643241,1.2757146854906918,-0.8518437753509825,-1.2427723003547335,0.09712172503896,0.9998417192864879
2023-01-04 03:00:00,4.4120827980670665,121.12532997131348,79.48812113722326,1.2777080976544921,-0.8511060358994564,-1.2440134092791977,0.09736953536048532,0.9998417561623085
2023-01-04 04:30:00,4.409619130397653,121.10925197601318,79.4929144071091,1.2807733310640799,-0.8507115381190696,-1.2448472960536514,0.09735042233296554,0.9998417752423121
2023-01-04 06:00:00,4.399640598630244,121.09102249145508,79.49847475693633,1.2807985346531925,-0.8504625723228844,-1.2457133430235159,0.09764678027022455,0.9998417973714173
2023-01-04 07:30:00,4.39511343224052,121.08034229278564,79.49558854347362,1.2813123353830511,-0.8504461197786815,-1.2460001502755707,0.09779062405323202,0.9998417858854315
2023-01-04 09:00:00,4.393650183982658,121.08326244354248,79.4930656312221,1.284514368736292,-0.8506076845454167,-1.2457820542567557,0.09776260245416779,0.9998417758442159
2023-01-04 10:30:00,4.401086624665705,121.0889081954956,79.49056480820637,1.2828785952509163,-0.850674564539805,-1.2454441049366451,0.09760425162312458,0.9998417658899723
2023-01-04 12:00:00,4.409258305155491,121.10962200164795,79.48217978143862,1.2824825956389012,-0.8511540669292822,-1.2443349578477267,0.09731516827559972,0.9998417325074648
2023-01-04 13:30:00,4.4183042869192,121.13254833221436,79.473177676654,1.279117966620319,-0.8516221586963186,-1.243138831026546,0.09691918130192789,0.9998416966564838
2023-01-04 21:00:00,4.410414936897066,121.2041540145874,79.44201271298517,1.273161154922966,-0.8538635675784634,-1.2393871983564726,0.09713320420814853,0.9998415724475488
2023-01-04 22:30:00,4.412741418696457,121.19357109069824,79.45085810936386,1.2804756322689124,-0.853314154973554,-1.2399568543240085,0.09721972998340789,0.9998416077160046
2023-01-05 00:00:00,4.420488131114851,121.17022609710693,79.45998423023387,1.2794403208557668,-0.8524915954086844,-1.2410265769226911,0.09704842109567835,0.9998416440914266
2023-01-05 01:30:00,4.423094370224598,121.14702606201172,79.4705169594466,1.284900880279729,-0.8517202379474069,-1.2422797438787003,0.09697412062268995,0.9998416860578161
2023-01-05 03:00:00,4.4213750280839506,121.1246566772461,79.48472886319725,1.2763096154706777,-0.8509284775718682,-1.2435095931842448,0.09718971170150326,0.9998417426569983
2023-01-05 04:30:00,4.418182420303327,121.10389995574951,79.49467705601535,1.2789228973029965,-0.8502716095015685,-1.244615647471782,0.09730124002271623,0.9998417822578127
2023-01-05 06:00:00,4.412534928090763,121.08571243286133,79.50174454813842,1.28331253733065,-0.8498276395165765,-1.245549448163139,0.09754459565192519,0.9998418103823795
2023-01-05 07:30:00,4.406103295905404,121.07798194885254,79.50105585690297,1.2825452795478647,-0.8498167592653363,-1.245801076875136,0.09761273328513198,0.999841807642113
2023-01-05 09:00:00,4.406609157661579,121.08101177215576,79.49922247748154,1.2777648909453916,-0.8498642979828159,-1.2455933839154323,0.09760421884311654,0.9998418003468448
2023-01-05 10:30:00,4.4152591833296535,121.08853530883789,79.49692008054109,1.2815155361449289,-0.8498709321995664,-1.245096165327173,0.09741445528015902,0.9998417911845767
2023-01-05 12:00:00,4.427854241844937,121.10915470123291,79.49387810774441,1.2837757938150216,-0.8500308821044187,-1.2442126563203757,0.09704027510815649,0.9998417790779848
2023-01-05 13:30:00,4.434951224984061,121.13740348815918,79.48556582561382,1.2758628870574038,-0.8505975213784245,-1.2428606240865812,0.09677662633293949,0.999841745989271
2023-01-05 15:00:00,4.43202278051964,121.16278457641602,79.47278985808022,1.2843365721666338,-0.8514257897011029,-1.241453507763182,0.09680431661581679,0.9998416951117184
2023-01-05 16:30:00,4.427771827364527,121.18480968475342,79.4647654617787,1.2787154517218582,-0.8521121835972054,-1.2404074757069614,0.09693242422326875,0.999841663143735
2023-01-05 18:00:00,4.419254245739696,121.20172309875488,79.45865138292486,1.2847378272674215,-0.8527248978942343,-1.2396242631528356,0.09720891931465303,0.9998416387796678
2023-01-05 19:30:00,4.41630027993883,121.21152687072754,79.45857633221358,1.2805797910128796,-0.852953825901207,-1.2393577741501196,0.09734873991874338,0.9998416384805624
2023-01-05 21:00:00,4.428011775978823,121.21086883544922,79.464017092541,1.2798407158301541,-0.8525323562751801,-1.2396536891656307,0.09703466771316016,0.9998416601618513
2023-01-05 22:30:00,4.432337428185432,121.202223777771,79.47302448241716,1.2826420688540283,-0.8520102616156954,-1.2402309500401651,0.09696751634328393,0.9998416960462807
2023-01-06 00:00:00,4.442890153753476,121.18292713165283,79.4849803531698,1.2807802009591494,-0.8511290470746145,-1.241349395595311,0.09668289883484249,0.9998417436582887
2023-01-06 01:30:00,4.442348371420729,121.1549129486084,79.49737219546373,1.28423816325604,-0.8503304553144114,-1.242813251989529,0.096821109067605,0.9998417929838072
2023-01-06 03:00:00,4.44457674266772,121.13237762451172,79.50958309911266,1.2821705843901907,-0.8495086978650594,-1.244130465163287,0.09675846450409153,0.999841841566549
2023-01-06 04:30:00,4.439528605184249,121.10758018493652,79.52086909093157,1.28217707507939,-0.8488144703444499,-1.2454131295110689,0.09700893132685451,0.9998418864495069
2023-01-06 06:00:00,4.432858039259773,121.09584617614746,79.52488947028475,1.2831744680492352,-0.8485925058059739,-1.2460946252041905,0.0971764044588781,0.9998419024334307
2023-01-06 07:30:00,4.427325423898292,121.08440208435059,79.52772620436166,1.2803019799502942,-0.8483773247717599,-1.2466328426332651,0.09736335830530152,0.9998419137100478
2023-01-06 09:00:00,4.425944849273265,121.0923843383789,79.52912267778044,1.2780838874608431,-0.8484724100915509,-1.2464071893472677,0.09740623013931327,0.9998419192608815
2023-01-06 10:30:00,4.434318323294024,121.10144424438477,79.52584142478341,1.280318159940835,-0.848558336015473,-1.2459431068360505,0.09716937192206387,0.9998419062177855
2023-01-06 12:00:00,4.444397271823888,121.11877059936523,79.52252030828018,1.2815550018094615,-0.8487339059703298,-1.2451444478147455,0.0969362199830357,0.9998418930145868
2023-01-06 13:30:00,4.4521952470939326,121.14849185943604,79.51913696901914,1.2846121481352943,-0.8491544729406303,-1.244025045454659,0.09658688076888211,0.9998418795623188
2023-01-06 15:00:00,4.447601569720613,121.17522811889648,79.50841028835225,1.2769184449922768,-0.8500469004230026,-1.2428043998075409,0.0967541406298551,0.9998418369013332
2023-01-06 16:30:00,4.4441267000518225,121.20272731781006,79.5003104428187,1.281699803203575,-0.850775332268482,-1.2416845047554301,0.09672199266969983,0.999841804676069
2023-01-06 18:00:00,4.434736201738177,121.21895980834961,79.49426928866586,1.2801823249347448,-0.8514171536079723,-1.2409930097781563,0.09700365043681813,0.9998417806349036
2023-01-06 19:30:00,4.436688378576455,121.23150444030762,79.49622685275837,1.2813291681807815,-0.851564704132645,-1.240809365426341,0.09693503178277751,0.9998417884257572
2023-01-06 21:00:00,4.441914197993836,121.23278617858887,79.50357915085324,1.2804392860195464,-0.8512736303650423,-1.2411173557341564,0.09681220223865239,0.9998418176818207
2023-01-06 22:30:00,4.4487524138154635,121.21924304962158,79.5120961958933,1.2805659346349196,-0.8506341382878952,-1.2418590889154433,0.09669401762221241,0.9998418515624699
2023-01-07 00:00:00,4.45233970473711,121.19631576538086,79.5228722017967,1.281978973892208,-0.8499216066469418,-1.2431442113971463,0.0966210069382214,0.9998418944136284
2023-01-07 01:30:00,4.452550839658011,121.16631031036377,79.53568050319116,1.2798668129459778,-0.8490425555430412,-1.2446553660020314,0.09672841222709394,0.9998419453236322
2023-01-07 03:00:00,4.454859396427551,121.14953708648682,79.54910024902148,1.278442531813873,-0.8482603614141347,-1.2457939789201127,0.09674422714306274,0.9998419986376124
2023-01-07 04:30:00,4.453129570413511,121.13176441192627,79.56306158720152,1.2831740481509224,-0.8475730472303006,-1.2471302254384193,0.09672584195504896,0.9998420540746075
2023-01-07 06:00:00,4.440212072572519,121.11479759216309,79.56786173956041,1.2820181764840322,-0.8473836751932537,-1.2479968230484126,0.09720984249725007,0.9998420731280768
2023-01-07 07:30:00,4.437019881644327,121.104323387146,79.57092966257635,1.2832514783417288,-0.847149763796975,-1.248565654946678,0.09723445239433204,0.9998420853039214
2023-01-07 09:00:00,4.4387410852735005,121.110107421875,79.57080818325255,1.2806106687801895,-0.847235559419802,-1.2483670564947948,0.09717153813471668,0.999842084821826
2023-01-07 10:30:00,4.440160094797891,121.12192058563232,79.5675471806739,1.2782703465027085,-0.8475332552653252,-1.2479186515642096,0.09707148256893561,0.9998420718795891
2023-01-07 12:00:00,4.448905264624832,121.14224910736084,79.56644881947294,1.2797458939409463,-0.8477296987959846,-1.2471372263065421,0.0969369886606728,0.999842067520065
2023-01-07 13:30:00,4.459382272727133,121.168625831604,79.56130061829343,1.2805488125057858,-0.8480911822667447,-1.2460973138270752,0.09651005598607298,0.9998420470838467
2023-01-07 15:00:00,4.456822002249107,121.19988536834717,79.55046954316836,1.282582977914399,-0.8489678922196633,-1.2447340871371309,0.09650807372599957,0.999842004076029
2023-01-07 16:30:00,4.447534243067551,121.2270154953003,79.54189818052265,1.2839491696161005,-0.8498728671753584,-1.243617342569009,0.0967121729045175,0.9998419700285813
2023-01-07 18:00:00,4.442114006762999,121.2406005859375,79.53864930728157,1.282031094188369,-0.850252298675967,-1.2430111652785911,0.09692846120560716,0.9998419571204243
2023-01-07 19:30:00,4.443930423479762,121.25570964813232,79.54155919687184,1.2758097636980994,-0.8503727376616759,-1.2427170079501018,0.09686635424259293,0.9998419686818332
2023-01-07 21:00:00,4.449649975562363,121.24932670593262,79.54942182241261,1.2769611879734142,-0.8498913945420984,-1.2432751720985353,0.09674185368930921,0.9998419999148285
2023-01-07 22:30:00,4.458001048379387,121.2444372177124,79.56165262957586,1.2830950476943686,-0.8492427184412665,-1.2438871850892972,0.09657869485636184,0.9998420484813115
2023-01-08 00:00:00,4.46241248126619,121.223952293396,79.5716203977952,1.2865559116914724,-0.8484923518362713,-1.244932993783524,0.09652819125767564,0.9998420880450882
2023-01-08 01:30:00,4.46204728814867,121.19162845611572,79.58547781924389,1.2801919711021406,-0.847521549084794,-1.2464614457671976,0.09675862664516899,0.9998421430228721
2023-01-08 03:00:00,4.463688507316657,121.17082500457764,79.59586768034805,1.2771103810450002,-0.8468098643614456,-1.2476189072782258,0.09665187631799199,0.9998421842246644
2023-01-08 04:30:00,4.457319652389519,121.15169906616211,79.6044850984391,1.2789091703045845,-0.8463066154844496,-1.2486925492125736,0.09686569807308842,0.9998422183854617
2023-01-08 06:00:00,4.451680980721754,121.13767910003662,79.60970607868484,1.2778490318559805,-0.8460430682075368,-1.2495085816953866,0.09695553399978962,0.9998422390768514
2023-01-08 07:30:00,4.446573450151724,121.12966918945312,79.61125938357881,1.2786893027841935,-0.8459548909548994,-1.2499529770365225,0.09710552720025589,0.999842245232005
2023-01-08 09:00:00,4.443476988756692,121.12857913970947,79.61317216657089,1.2793699899914708,-0.8459475083958428,-1.2500826353414842,0.0971466656683333,0.9998422528111381
2023-01-08 10:30:00,4.445792013301599,121.13922786712646,79.60342966018911,1.2815999166135286,-0.8464272135280781,-1.2493201039343431,0.09703155829447496,0.999842214202135
2023-01-08 12:00:00,4.4565977141421005,121.15590763092041,79.59441269156997,1.283801445354629,-0.8467915208931238,-1.248240833781867,0.09668848215915204,0.999842178455766
2023-01-08 13:30:00,4.462548771867587,121.18280124664307,79.58536609980692,1.2813244804639188,-0.8473853318145349,-1.246972839001699,0.09640077581207152,0.9998421425797525
2023-01-08 15:00:00,4.4596764145035,121.20531463623047,79.57562369506137,1.2801080249328745,-0.8480946054720125,-1.2458069311207953,0.096510882871371,0.9998421039306761
2023-01-08 16:30:00,4.452549079281857,121.22837543487549,79.56539825508418,1.2778511762735376,-0.8489005991651384,-1.2447239569461745,0.09673422718333313,0.9998420633500833
2023-01-08 18:00:00,4.447224219029585,121.25061798095703,79.55870051634774,1.281298430380024,-0.8495307693921942,-1.2437066743138154,0.09683015409427753,0.9998420367610155
2023-01-08 19:30:00,4.448897473019326,121.25892543792725,79.55716908593618,1.284498221433314,-0.849658614316421,-1.2433671513957625,0.09677356361316924,0.999842030680512
2023-01-08 21:00:00,4.455777235078512,121.25734806060791,79.56137172790885,1.278807966388436,-0.849336771254117,-1.2435301372606733,0.09662426034083182,0.9998420473661493
2023-01-08 22:30:00,4.464264192389815,121.24369430541992,79.57421338268574,1.283057542351641,-0.8484518363979021,-1.2443694608081162,0.0964358105284191,0.9998420983346524
2023-01-09 00:00:00,4.470008219652734,121.21858882904053,79.58548179255746,1.283119404426063,-0.847567817681548,-1.2455751693903385,0.09642480663933384,0.9998421430386317
2023-01-09 01:30:00,4.469845548084296,121.19204807281494,79.60009187361936,1.2760624493949781,-0.8467034935523298,-1.2470617410827516,0.09660110749973683,0.9998422009714153
2023-01-09 03:00:00,4.46872978979141,121.17035579681396,79.60730201889002,1.2767345493911306,-0.8461139782658189,-1.2481159873450247,0.09652137914963532,0.9998422295497711
2023-01-09 04:30:00,4.461873379601571,121.14767169952393,79.61652329611532,1.2818132363089658,-0.8455680028371302,-1.2492577327528083,0.09682559366774512,0.9998422660882001
2023-01-09 06:00:00,4.456570202786208,121.1339340209961,79.62195692913339,1.2774802540675583,-0.8452662657015865,-1.250068045103534,0.09688072659264435,0.9998422876125086
2023-01-09 07:30:00,4.448221837388313,121.12006092071533,79.62704087982291,1.2787684761304874,-0.8450266978683181,-1.2507516500267324,0.09719446733106452,0.9998423077476276
2023-01-09 09:00:00,4.449636886677598,121.12392902374268,79.62457845715392,1.276713255373239,-0.8451348813690426,-1.2505816992254366,0.09702856218973466,0.9998422979956201
2023-01-09 10:30:00,4.445745083487445,121.13756656646729,79.614189427104,1.2743093910554601,-0.8457776021257932,-1.249757266653227,0.09709659290820127,0.9998422568416672
2023-01-09 12:00:00,4.4527773729440625,121.15436363220215,79.60569671964365,1.2810461802060975,-0.8462700709738784,-1.2487387933391247,0.09689366723614512,0.9998422231876289
2023-01-09 13:30:00,4.4566751959867,121.17887783050537,79.59441347251976,1.2759305499288383,-0.8468972790081397,-1.2473979607062782,0.09671834089022013,0.9998421784588625
2023-01-09 15:00:00,4.454311351951047,121.2073335647583,79.58658961933592,1.2802298608638663,-0.8476854143867714,-1.2462147014586464,0.09668674993554305,0.9998421474325716
2023-01-09 16:30:00,4.45004816169318,121.23338890075684,79.57557782703039,1.2802926018097225,-0.8484607102818705,-1.244874383232687,0.09681097012799,0.9998421037486795
2023-01-09 18:00:00,4.4454418930208455,121.24993705749512,79.56735079854526,1.2828532771203882,-0.8490514247876524,-1.244027792426017,0.09692911508136604,0.9998420711001387
2023-01-09 19:30:00,4.446138839114689,121.25924110412598,79.56865952647418,1.2825108666656255,-0.8491701047112156,-1.2437505881056266,0.09695515691601031,0.9998420762944356
2023-01-09 21:00:00,4.453418792990194,121.25349521636963,79.5731553253087,1.2768812121891995,-0.8488077665641462,-1.244164699418855,0.09667565764357278,0.9998420941361573
2023-01-09 22:30:00,4.461088923750548,121.2399730682373,79.58152766164284,1.2771919051756189,-0.8480857494972426,-1.2447387958986709,0.09666206861038518,0.9998421273539855
2023-01-10 00:00:00,4.4663438978192955,121.2125768661499,79.59164086220468,1.2784782743458898,-0.8472942392173805,-1.2460066736951105,0.09655651132561616,0.9998421674648389
2023-01-10 01:30:00,4.465323626513901,121.18709373474121,79.60080188160975,1.2769470816209139,-0.8466301419669818,-1.247289890762652,0.09663423861820775,0.9998422037859697
2023-01-10 03:00:00,4.4628376125027955,121.16203689575195,79.61008020530839,1.2779827097054564,-0.8459498320996894,-1.2484998637534974,0.0967031136933656,0.9998422405594052
2023-01-10 04:30:00,4.45597548618305,121.13614654541016,79.6191151342303,1.2826195789125105,-0.8453991512564802,-1.249758914341662,0.0970750156466238,0.9998422763558257
2023-01-10 06:00:00,4.452184510037925,121.12004089355469,79.62795492951884,1.2793918588466773,-0.8449420914504808,-1.2507239177943401,0.0971518111145997,0.9998423113673363
2023-01-10 07:30:00,4.444862124770901,121.11008644104004,79.62499018048814,1.2826407389416243,-0.8450478040071426,-1.2510211330024912,0.09729252115539566,0.9998422996262435
2023-01-10 09:00:00,4.440947969409571,121.10801029205322,79.62030835951221,1.276732816544148,-0.8452653290488052,-1.2508179400343276,0.0974047314721247,0.9998422810824777
2023-01-10 10:30:00,4.443657674596705,121.11738395690918,79.6108499268129,1.2833976762428119,-0.845679597085753,-1.250118730305885,0.09726822359698417,0.9998422436095193
2023-01-10 12:00:00,4.454086070119595,121.13710594177246,79.6041961083134,1.280777190823765,-0.8460597696381204,-1.2490851838108386,0.09694928573480865,0.9998422172400393
2023-01-10 13:30:00,4.459293768628331,121.16228675842285,79.59169882365472,1.282055797271813,-0.846789782805525,-1.2477184406640038,0.096650955701989,0.9998421676946808
2023-01-10 15:00:00,4.457624714375506,121.1874532699585,79.58027115657907,1.2785814271714724,-0.8476010748549239,-1.2464599960784157,0.09659050933441904,0.9998421223693825
2023-01-10 16:30:00,4.448425655708308,121.21411895751953,79.56574666372391,1.2811884889787457,-0.8486772750478839,-1.2450621825795665,0.09677373921476828,0.9998420647330322
2023-01-10 18:00:00,4.445276911844771,121.2293291091919,79.5582362735865,1.2798903309878251,-0.8491745078864693,-1.244184589401139,0.09698258962089312,0.9998420349177891
2023-01-10 19:30:00,4.44383306294779,121.23279666900635,79.55852367458002,1.2790506512004902,-0.849280193756854,-1.2440841593638832,0.09699193746928358,0.9998420360588879
2023-01-10 21:00:00,4.448824661583727,121.22818374633789,79.56139464067583,1.2834614423836612,-0.8489991339170799,-1.2443181432872423,0.09681767538859276,0.999842047457112
2023-01-10 22:30:00,4.452081729959646,121.21288299560547,79.56465058162071,1.2770143616349738,-0.8485844528907276,-1.244766714815829,0.09676960609613161,0.9998420603822591
2023-01-11 00:00:00,4.458128647942361,121.18401718139648,79.57459713519425,1.2819762470358655,-0.8477284844936958,-1.2460482093659824,0.09672123073141847,0.9998420998573857
